20170401_11:24:23 - ERROR KEY: board_address:4, def_io_type:Did, io:19
20170401_11:26:22 - Request Modify IO form DOMOTICZ: [13, 4, 3, 1]
20170401_11:26:23 - Request Modify IO form DOMOTICZ: [13, 4, 4, 1]
20170401_11:26:24 - Request Modify IO form DOMOTICZ: [13, 4, 5, 0]
20170401_11:26:25 - Request Modify IO form DOMOTICZ: [13, 4, 6, 0]
20170401_11:26:25 - Request Modify IO form DOMOTICZ: [13, 4, 7, 0]
20170401_11:26:26 - Request Modify IO form DOMOTICZ: [13, 4, 9, 1]
20170401_11:26:27 - Request Modify IO form DOMOTICZ: [13, 4, 5, 0]
20170401_11:26:28 - Request Modify IO form DOMOTICZ: [13, 4, 5, 0]
20170401_11:26:29 - Request Modify IO form DOMOTICZ: [13, 4, 1, 1]
20170401_11:26:30 - Request Modify IO form DOMOTICZ: [13, 4, 2, 1]
20170401_11:26:30 - Request Modify IO form DOMOTICZ: [13, 4, 3, 1]
20170401_11:26:31 - Request Modify IO form DOMOTICZ: [13, 4, 4, 1]
20170401_11:26:32 - Request Modify IO form DOMOTICZ: [13, 4, 1, 1]
20170401_11:26:33 - Request Modify IO form DOMOTICZ: [13, 4, 2, 1]
20170401_11:26:33 - Request Modify IO form DOMOTICZ: [13, 4, 1, 1]
20170401_11:26:34 - Request Modify IO form DOMOTICZ: [13, 4, 2, 1]
20170401_11:26:35 - Request Modify IO form DOMOTICZ: [13, 4, 3, 1]
20170401_11:26:36 - Request Modify IO form DOMOTICZ: [13, 4, 4, 1]
20170401_11:26:37 - Request Modify IO form DOMOTICZ: [13, 4, 4, 1]
20170401_11:26:38 - Request Modify IO form DOMOTICZ: [13, 4, 1, 1]
20170401_11:26:38 - Request Modify IO form DOMOTICZ: [13, 4, 2, 1]
20170401_11:26:39 - Request Modify IO form DOMOTICZ: [13, 4, 3, 1]
20170401_11:26:40 - Request Modify IO form DOMOTICZ: [13, 4, 4, 1]
20170401_11:26:41 - Request Modify IO form DOMOTICZ: [13, 4, 1, 1]
20170401_11:26:42 - Request Modify IO form DOMOTICZ: [13, 4, 2, 1]
20170401_11:26:42 - Request Modify IO form DOMOTICZ: [13, 4, 3, 1]
20170401_11:26:43 - Request Modify IO form DOMOTICZ: [13, 4, 4, 1]
20170401_11:26:44 - Request Modify IO form DOMOTICZ: [13, 4, 2, 1]
20170401_11:26:45 - Request Modify IO form DOMOTICZ: [13, 4, 3, 1]
20170401_11:26:45 - Request Modify IO form DOMOTICZ: [13, 4, 4, 1]
20170401_11:26:46 - Request Modify IO form DOMOTICZ: [13, 4, 9, 1]
20170401_11:26:47 - Request Modify IO form DOMOTICZ: [13, 4, 1, 1]
20170401_11:26:48 - Request Modify IO form DOMOTICZ: [13, 4, 2, 1]
20170401_11:26:49 - Request Modify IO form DOMOTICZ: [13, 4, 3, 1]
20170401_11:26:50 - Request Modify IO form DOMOTICZ: [13, 4, 4, 1]
20170401_11:33:00 - Call clopFileLog: Righe file di LOG: 14194, dimensione max: 10000 righe
20170401_11:33:00 - CRON presence
20170401_11:33:02 - Dispositivi presenti: [4]
20170401_11:33:07 - ERROR KEY: board_address:4, def_io_type:Did, io:15
20170401_11:33:07 - ERROR KEY: board_address:4, def_io_type:Did, io:16
20170401_11:33:07 - ERROR KEY: board_address:4, def_io_type:Did, io:17
20170401_11:33:07 - ERROR KEY: board_address:4, def_io_type:Did, io:18
20170401_11:33:07 - ERROR KEY: board_address:4, def_io_type:Did, io:19
20170401_11:33:07 - ERROR KEY: board_address:4, def_io_type:Did, io:15
20170401_11:33:07 - ERROR KEY: board_address:4, def_io_type:Did, io:16
20170401_11:33:07 - ERROR KEY: board_address:4, def_io_type:Did, io:17
20170401_11:33:07 - ERROR KEY: board_address:4, def_io_type:Did, io:18
20170401_11:33:07 - ERROR KEY: board_address:4, def_io_type:Did, io:19
20170401_11:33:08 - Request Modify IO form DOMOTICZ: [13, 4, 1, 1]
20170401_11:33:09 - Request Modify IO form DOMOTICZ: [13, 4, 2, 1]
20170401_11:33:09 - Request Modify IO form DOMOTICZ: [13, 4, 3, 1]
20170401_11:33:10 - Request Modify IO form DOMOTICZ: [13, 4, 5, 0]
20170401_11:33:11 - Request Modify IO form DOMOTICZ: [13, 4, 6, 0]
20170401_11:33:12 - Request Modify IO form DOMOTICZ: [13, 4, 4, 1]
20170401_11:33:13 - Request Modify IO form DOMOTICZ: [13, 4, 7, 0]
20170401_11:33:13 - Request Modify IO form DOMOTICZ: [13, 4, 9, 1]
20170401_11:33:14 - Request Modify IO form DOMOTICZ: [13, 4, 1, 0]
20170401_11:33:15 - Request Modify IO form DOMOTICZ: [13, 4, 2, 0]
20170401_11:33:16 - Request Modify IO form DOMOTICZ: [13, 4, 3, 0]
20170401_11:33:17 - Request Modify IO form DOMOTICZ: [13, 4, 4, 0]
20170401_11:33:18 - Request Modify IO form DOMOTICZ: [13, 4, 5, 0]
20170401_11:33:18 - Request Modify IO form DOMOTICZ: [13, 4, 6, 0]
20170401_11:33:19 - Request Modify IO form DOMOTICZ: [13, 4, 7, 0]
20170401_11:33:20 - Request Modify IO form DOMOTICZ: [13, 4, 9, 0]
20170401_11:33:21 - Request Modify IO form DOMOTICZ: [13, 4, 4, 0]
20170401_11:33:22 - Request Modify IO form DOMOTICZ: [13, 4, 5, 0]
20170401_11:33:22 - Request Modify IO form DOMOTICZ: [13, 4, 6, 0]
20170401_11:33:23 - Request Modify IO form DOMOTICZ: [13, 4, 1, 0]
20170401_11:33:24 - Request Modify IO form DOMOTICZ: [13, 4, 2, 0]
20170401_11:33:25 - Request Modify IO form DOMOTICZ: [13, 4, 3, 0]
20170401_11:33:26 - Request Modify IO form DOMOTICZ: [13, 4, 7, 0]
20170401_11:33:27 - Request Modify IO form DOMOTICZ: [13, 4, 9, 0]
20170401_11:33:27 - Request Modify IO form DOMOTICZ: [13, 4, 1, 0]
20170401_11:33:28 - Request Modify IO form DOMOTICZ: [13, 4, 2, 0]
20170401_11:33:29 - Request Modify IO form DOMOTICZ: [13, 4, 4, 0]
20170401_11:33:30 - Request Modify IO form DOMOTICZ: [13, 4, 5, 0]
20170401_11:33:31 - Request Modify IO form DOMOTICZ: [13, 4, 6, 0]
20170401_11:33:31 - Request Modify IO form DOMOTICZ: [13, 4, 3, 0]
20170401_11:33:32 - Request Modify IO form DOMOTICZ: [13, 4, 7, 0]
20170401_11:33:33 - Request Modify IO form DOMOTICZ: [13, 4, 9, 0]
20170401_11:33:34 - Request Modify IO form DOMOTICZ: [13, 4, 1, 0]
20170401_11:33:35 - Request Modify IO form DOMOTICZ: [13, 4, 2, 0]
20170401_11:33:36 - Request Modify IO form DOMOTICZ: [13, 4, 4, 0]
20170401_11:33:46 - Request Modify IO form DOMOTICZ: [13, 4, 5, 0]
20170401_11:33:46 - Request Modify IO form DOMOTICZ: [13, 4, 6, 0]
20170401_11:33:47 - Request Modify IO form DOMOTICZ: [13, 4, 3, 0]
20170401_11:33:48 - Request Modify IO form DOMOTICZ: [13, 4, 7, 0]
20170401_11:33:49 - Request Modify IO form DOMOTICZ: [13, 4, 9, 0]
20170401_11:33:50 - Request Modify IO form DOMOTICZ: [13, 4, 1, 0]
20170401_11:33:51 - Request Modify IO form DOMOTICZ: [13, 4, 2, 0]
20170401_11:33:51 - Request Modify IO form DOMOTICZ: [13, 4, 4, 0]
20170401_11:33:52 - Request Modify IO form DOMOTICZ: [13, 4, 5, 0]
20170401_11:33:53 - Request Modify IO form DOMOTICZ: [13, 4, 6, 0]
20170401_11:33:54 - Request Modify IO form DOMOTICZ: [13, 4, 3, 0]
20170401_11:33:55 - Request Modify IO form DOMOTICZ: [13, 4, 7, 0]
20170401_11:33:55 - Request Modify IO form DOMOTICZ: [13, 4, 9, 0]
20170401_11:33:56 - Request Modify IO form DOMOTICZ: [13, 4, 1, 0]
20170401_11:33:57 - Request Modify IO form DOMOTICZ: [13, 4, 2, 0]
20170401_11:33:58 - Request Modify IO form DOMOTICZ: [13, 4, 4, 0]
20170401_11:33:59 - Request Modify IO form DOMOTICZ: [13, 4, 5, 0]
20170401_11:33:59 - Request Modify IO form DOMOTICZ: [13, 4, 6, 0]
20170401_11:34:00 - Request Modify IO form DOMOTICZ: [13, 4, 3, 0]
20170401_11:34:01 - Request Modify IO form DOMOTICZ: [13, 4, 7, 0]
20170401_11:34:02 - Request Modify IO form DOMOTICZ: [13, 4, 9, 0]
20170401_11:34:03 - Request Modify IO form DOMOTICZ: [13, 4, 2, 0]
20170401_11:34:03 - Request Modify IO form DOMOTICZ: [13, 4, 4, 0]
20170401_11:34:04 - Request Modify IO form DOMOTICZ: [13, 4, 5, 0]
20170401_11:34:05 - Request Modify IO form DOMOTICZ: [13, 4, 6, 0]
20170401_11:34:06 - Request Modify IO form DOMOTICZ: [13, 4, 1, 0]
20170401_11:34:07 - Request Modify IO form DOMOTICZ: [13, 4, 3, 0]
20170401_11:34:07 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:34:07 - Request Modify IO form DOMOTICZ: [13, 4, 7, 0]
20170401_11:34:08 - Request Modify IO form DOMOTICZ: [13, 4, 9, 0]
20170401_11:34:09 - Request Modify IO form DOMOTICZ: [13, 4, 1, 0]
20170401_11:34:10 - Request Modify IO form DOMOTICZ: [13, 4, 2, 0]
20170401_11:34:11 - ERROR KEY: board_address:4, def_io_type:Did, io:17
20170401_11:34:11 - Request Modify IO form DOMOTICZ: [13, 4, 4, 0]
20170401_11:34:11 - Request Modify IO form DOMOTICZ: [13, 4, 5, 0]
20170401_11:34:12 - Request Modify IO form DOMOTICZ: [13, 4, 6, 0]
20170401_11:34:13 - Request Modify IO form DOMOTICZ: [13, 4, 3, 0]
20170401_11:34:14 - Request Modify IO form DOMOTICZ: [13, 4, 7, 0]
20170401_11:34:15 - Request Modify IO form DOMOTICZ: [13, 4, 9, 0]
20170401_11:34:16 - Request Modify IO form DOMOTICZ: [13, 4, 4, 0]
20170401_11:34:17 - Request Modify IO form DOMOTICZ: [13, 4, 5, 0]
20170401_11:34:18 - Request Modify IO form DOMOTICZ: [13, 4, 6, 0]
20170401_11:34:19 - Request Modify IO form DOMOTICZ: [13, 4, 1, 0]
20170401_11:34:20 - Request Modify IO form DOMOTICZ: [13, 4, 2, 0]
20170401_11:34:21 - Request Modify IO form DOMOTICZ: [13, 4, 3, 0]
20170401_11:34:21 - Request Modify IO form DOMOTICZ: [13, 4, 7, 0]
20170401_11:34:22 - Request Modify IO form DOMOTICZ: [13, 4, 9, 0]
20170401_11:34:23 - Request Modify IO form DOMOTICZ: [13, 4, 6, 0]
20170401_11:34:24 - Request Modify IO form DOMOTICZ: [13, 4, 1, 0]
20170401_11:34:25 - Request Modify IO form DOMOTICZ: [13, 4, 2, 0]
20170401_11:34:25 - Request Modify IO form DOMOTICZ: [13, 4, 4, 0]
20170401_11:34:26 - Request Modify IO form DOMOTICZ: [13, 4, 5, 0]
20170401_11:34:27 - Request Modify IO form DOMOTICZ: [13, 4, 7, 0]
20170401_11:34:28 - Request Modify IO form DOMOTICZ: [13, 4, 3, 0]
20170401_11:34:29 - Request Modify IO form DOMOTICZ: [13, 4, 9, 0]
20170401_11:34:29 - Request Modify IO form DOMOTICZ: [13, 4, 4, 1]
20170401_11:34:30 - Request Modify IO form DOMOTICZ: [13, 4, 1, 0]
20170401_11:34:31 - Request Modify IO form DOMOTICZ: [13, 4, 4, 1]
20170401_11:34:32 - Request Modify IO form DOMOTICZ: [13, 4, 5, 1]
20170401_11:34:33 - Request Modify IO form DOMOTICZ: [13, 4, 6, 1]
20170401_11:34:34 - Request Modify IO form DOMOTICZ: [13, 4, 7, 1]
20170401_11:34:34 - Request Modify IO form DOMOTICZ: [13, 4, 9, 0]
20170401_11:34:35 - Request Modify IO form DOMOTICZ: [13, 4, 2, 1]
20170401_11:34:36 - Request Modify IO form DOMOTICZ: [13, 4, 3, 1]
20170401_11:34:36 - Request Modify IO form DOMOTICZ: [13, 4, 2, 0]
20170401_11:34:41 - Request Modify IO form DOMOTICZ: [13, 4, 7, 1]
20170401_11:34:42 - Request Modify IO form DOMOTICZ: [13, 4, 1, 0]
20170401_11:34:43 - Request Modify IO form DOMOTICZ: [13, 4, 4, 1]
20170401_11:34:44 - Request Modify IO form DOMOTICZ: [13, 4, 5, 1]
20170401_11:34:45 - Request Modify IO form DOMOTICZ: [13, 4, 6, 1]
20170401_11:34:46 - Request Modify IO form DOMOTICZ: [13, 4, 9, 0]
20170401_11:34:47 - Request Modify IO form DOMOTICZ: [13, 4, 2, 0]
20170401_11:34:48 - Request Modify IO form DOMOTICZ: [13, 4, 3, 1]
20170401_11:34:49 - Request Modify IO form DOMOTICZ: [13, 4, 7, 0]
20170401_11:34:50 - Request Modify IO form DOMOTICZ: [13, 4, 6, 0]
20170401_11:34:51 - Request Modify IO form DOMOTICZ: [13, 4, 4, 1]
20170401_11:34:52 - Request Modify IO form DOMOTICZ: [13, 4, 5, 1]
20170401_11:34:52 - Request Modify IO form DOMOTICZ: [13, 4, 6, 0]
20170401_11:34:53 - Request Modify IO form DOMOTICZ: [13, 4, 7, 0]
20170401_11:34:56 - Request Modify IO form DOMOTICZ: [13, 4, 1, 0]
20170401_11:34:57 - Request Modify IO form DOMOTICZ: [13, 4, 2, 0]
20170401_11:34:58 - Request Modify IO form DOMOTICZ: [13, 4, 3, 1]
20170401_11:34:59 - Request Modify IO form DOMOTICZ: [13, 4, 9, 0]
20170401_11:35:00 - Request Modify IO form DOMOTICZ: [13, 4, 5, 0]
20170401_11:35:00 - Request Modify IO form DOMOTICZ: [13, 4, 1, 0]
20170401_11:35:01 - Request Modify IO form DOMOTICZ: [13, 4, 4, 1]
20170401_11:35:02 - Request Modify IO form DOMOTICZ: [13, 4, 5, 0]
20170401_11:35:03 - Request Modify IO form DOMOTICZ: [13, 4, 6, 0]
20170401_11:35:06 - Request Modify IO form DOMOTICZ: [13, 4, 7, 0]
20170401_11:35:07 - Request Modify IO form DOMOTICZ: [13, 4, 1, 0]
20170401_11:35:08 - Request Modify IO form DOMOTICZ: [13, 4, 4, 1]
20170401_11:35:08 - Request Modify IO form DOMOTICZ: [13, 4, 5, 0]
20170401_11:35:09 - Request Modify IO form DOMOTICZ: [13, 4, 6, 0]
20170401_11:35:10 - Request Modify IO form DOMOTICZ: [13, 4, 7, 0]
20170401_11:35:11 - ERROR KEY: board_address:4, def_io_type:Did, io:19
20170401_11:35:11 - Request Modify IO form DOMOTICZ: [13, 4, 2, 0]
20170401_11:35:12 - Request Modify IO form DOMOTICZ: [13, 4, 3, 1]
20170401_11:35:13 - Request Modify IO form DOMOTICZ: [13, 4, 9, 0]
20170401_11:35:13 - Request Modify IO form DOMOTICZ: [13, 4, 1, 0]
20170401_11:35:14 - Request Modify IO form DOMOTICZ: [13, 4, 4, 1]
20170401_11:35:15 - ERROR KEY: board_address:4, def_io_type:Did, io:15
20170401_11:35:15 - ERROR KEY: board_address:4, def_io_type:Did, io:17
20170401_11:35:15 - Request Modify IO form DOMOTICZ: [13, 4, 5, 0]
20170401_11:35:16 - Request Modify IO form DOMOTICZ: [13, 4, 6, 0]
20170401_11:35:17 - ERROR KEY: board_address:4, def_io_type:Did, io:16
20170401_11:35:17 - Request Modify IO form DOMOTICZ: [13, 4, 7, 0]
20170401_11:35:18 - Request Modify IO form DOMOTICZ: [13, 4, 2, 0]
20170401_11:35:18 - Request Modify IO form DOMOTICZ: [13, 4, 3, 1]
20170401_11:35:19 - Request Modify IO form DOMOTICZ: [13, 4, 9, 0]
20170401_11:35:20 - Request Modify IO form DOMOTICZ: [13, 4, 1, 0]
20170401_11:35:21 - Request Modify IO form DOMOTICZ: [13, 4, 4, 1]
20170401_11:35:22 - Request Modify IO form DOMOTICZ: [13, 4, 5, 0]
20170401_11:35:22 - Request Modify IO form DOMOTICZ: [13, 4, 6, 0]
20170401_11:35:23 - Request Modify IO form DOMOTICZ: [13, 4, 7, 0]
20170401_11:35:24 - Request Modify IO form DOMOTICZ: [13, 4, 2, 0]
20170401_11:35:25 - Request Modify IO form DOMOTICZ: [13, 4, 3, 1]
20170401_11:35:26 - Request Modify IO form DOMOTICZ: [13, 4, 9, 0]
20170401_11:35:26 - Request Modify IO form DOMOTICZ: [13, 4, 1, 0]
20170401_11:35:27 - Request Modify IO form DOMOTICZ: [13, 4, 4, 1]
20170401_11:35:28 - Request Modify IO form DOMOTICZ: [13, 4, 5, 0]
20170401_11:35:29 - Request Modify IO form DOMOTICZ: [13, 4, 6, 0]
20170401_11:35:30 - Request Modify IO form DOMOTICZ: [13, 4, 7, 0]
20170401_11:35:30 - Request Modify IO form DOMOTICZ: [13, 4, 9, 0]
20170401_11:35:31 - Request Modify IO form DOMOTICZ: [13, 4, 2, 0]
20170401_11:35:32 - Request Modify IO form DOMOTICZ: [13, 4, 3, 1]
20170401_11:35:33 - Request Modify IO form DOMOTICZ: [13, 4, 1, 0]
20170401_11:35:34 - Request Modify IO form DOMOTICZ: [13, 4, 4, 1]
20170401_11:35:34 - Request Modify IO form DOMOTICZ: [13, 4, 5, 0]
20170401_11:35:35 - Request Modify IO form DOMOTICZ: [13, 4, 6, 0]
20170401_11:35:36 - Request Modify IO form DOMOTICZ: [13, 4, 7, 0]
20170401_11:35:37 - Request Modify IO form DOMOTICZ: [13, 4, 2, 0]
20170401_11:35:38 - Request Modify IO form DOMOTICZ: [13, 4, 3, 1]
20170401_11:35:44 - Request Modify IO form DOMOTICZ: [13, 4, 9, 0]
20170401_11:35:45 - Request Modify IO form DOMOTICZ: [13, 4, 5, 0]
20170401_11:35:46 - Request Modify IO form DOMOTICZ: [13, 4, 6, 0]
20170401_11:35:47 - Request Modify IO form DOMOTICZ: [13, 4, 7, 0]
20170401_11:35:48 - Request Modify IO form DOMOTICZ: [13, 4, 1, 0]
20170401_11:35:49 - Request Modify IO form DOMOTICZ: [13, 4, 4, 1]
20170401_11:35:49 - Request Modify IO form DOMOTICZ: [13, 4, 9, 0]
20170401_11:35:50 - Request Modify IO form DOMOTICZ: [13, 4, 2, 0]
20170401_11:35:51 - Request Modify IO form DOMOTICZ: [13, 4, 3, 1]
20170401_11:35:52 - Request Modify IO form DOMOTICZ: [13, 4, 1, 0]
20170401_11:35:53 - Request Modify IO form DOMOTICZ: [13, 4, 4, 1]
20170401_11:35:53 - Request Modify IO form DOMOTICZ: [13, 4, 5, 0]
20170401_11:35:54 - Request Modify IO form DOMOTICZ: [13, 4, 6, 0]
20170401_11:35:55 - Request Modify IO form DOMOTICZ: [13, 4, 7, 0]
20170401_11:35:56 - Request Modify IO form DOMOTICZ: [13, 4, 2, 0]
20170401_11:35:57 - Request Modify IO form DOMOTICZ: [13, 4, 3, 1]
20170401_11:35:58 - Request Modify IO form DOMOTICZ: [13, 4, 9, 0]
20170401_11:35:59 - Request Modify IO form DOMOTICZ: [13, 4, 1, 0]
20170401_11:36:00 - Request Modify IO form DOMOTICZ: [13, 4, 1, 0]
20170401_11:36:01 - Request Modify IO form DOMOTICZ: [13, 4, 4, 1]
20170401_11:36:02 - Request Modify IO form DOMOTICZ: [13, 4, 5, 0]
20170401_11:36:02 - Request Modify IO form DOMOTICZ: [13, 4, 6, 0]
20170401_11:36:03 - Request Modify IO form DOMOTICZ: [13, 4, 7, 0]
20170401_11:36:04 - Request Modify IO form DOMOTICZ: [13, 4, 2, 0]
20170401_11:36:05 - Request Modify IO form DOMOTICZ: [13, 4, 3, 1]
20170401_11:36:06 - Request Modify IO form DOMOTICZ: [13, 4, 9, 0]
20170401_11:36:06 - Request Modify IO form DOMOTICZ: [13, 4, 1, 0]
20170401_11:36:07 - Request Modify IO form DOMOTICZ: [13, 4, 4, 1]
20170401_11:36:08 - Request Modify IO form DOMOTICZ: [13, 4, 5, 0]
20170401_11:36:09 - Request Modify IO form DOMOTICZ: [13, 4, 6, 0]
20170401_11:36:10 - Request Modify IO form DOMOTICZ: [13, 4, 7, 0]
20170401_11:36:10 - Request Modify IO form DOMOTICZ: [13, 4, 2, 0]
20170401_11:36:11 - Request Modify IO form DOMOTICZ: [13, 4, 3, 1]
20170401_11:36:12 - Request Modify IO form DOMOTICZ: [13, 4, 9, 0]
20170401_11:36:13 - Request Modify IO form DOMOTICZ: [13, 4, 1, 0]
20170401_11:36:14 - Request Modify IO form DOMOTICZ: [13, 4, 4, 1]
20170401_11:36:15 - Request Modify IO form DOMOTICZ: [13, 4, 5, 0]
20170401_11:36:15 - Request Modify IO form DOMOTICZ: [13, 4, 6, 0]
20170401_11:36:16 - Request Modify IO form DOMOTICZ: [13, 4, 7, 0]
20170401_11:36:17 - Request Modify IO form DOMOTICZ: [13, 4, 2, 0]
20170401_11:36:18 - Request Modify IO form DOMOTICZ: [13, 4, 3, 1]
20170401_11:36:27 - Request Modify IO form DOMOTICZ: [13, 4, 9, 0]
20170401_11:36:29 - Request Modify IO form DOMOTICZ: [13, 4, 1, 0]
20170401_11:36:30 - Request Modify IO form DOMOTICZ: [13, 4, 4, 1]
20170401_11:36:31 - Request Modify IO form DOMOTICZ: [13, 4, 5, 0]
20170401_11:36:31 - Request Modify IO form DOMOTICZ: [13, 4, 6, 0]
20170401_11:36:32 - Request Modify IO form DOMOTICZ: [13, 4, 7, 0]
20170401_11:36:33 - Request Modify IO form DOMOTICZ: [13, 4, 2, 0]
20170401_11:36:34 - Request Modify IO form DOMOTICZ: [13, 4, 3, 1]
20170401_11:36:37 - Request Modify IO form DOMOTICZ: [13, 4, 9, 0]
20170401_11:36:38 - Request Modify IO form DOMOTICZ: [13, 4, 1, 0]
20170401_11:36:38 - Request Modify IO form DOMOTICZ: [13, 4, 4, 1]
20170401_11:36:39 - Request Modify IO form DOMOTICZ: [13, 4, 5, 0]
20170401_11:36:40 - Request Modify IO form DOMOTICZ: [13, 4, 6, 0]
20170401_11:36:41 - Request Modify IO form DOMOTICZ: [13, 4, 7, 0]
20170401_11:36:42 - Request Modify IO form DOMOTICZ: [13, 4, 9, 0]
20170401_11:36:42 - Request Modify IO form DOMOTICZ: [13, 4, 2, 0]
20170401_11:36:43 - CRON presence
20170401_11:36:43 - Request Modify IO form DOMOTICZ: [13, 4, 3, 1]
20170401_11:36:44 - Request Modify IO form DOMOTICZ: [13, 4, 1, 0]
20170401_11:36:45 - Request Modify IO form DOMOTICZ: [13, 4, 4, 1]
20170401_11:36:46 - Request Modify IO form DOMOTICZ: [13, 4, 5, 0]
20170401_11:36:47 - OS error: read failed: device reports readiness to read but returned no data (device disconnected or multiple access on port?)
20170401_11:36:47 - Request Modify IO form DOMOTICZ: [13, 4, 6, 0]
20170401_11:36:47 - Request Modify IO form DOMOTICZ: [13, 4, 7, 0]
20170401_11:36:48 - Request Modify IO form DOMOTICZ: [13, 4, 9, 0]
20170401_11:36:49 - Request Modify IO form DOMOTICZ: [13, 4, 2, 0]
20170401_11:36:50 - Request Modify IO form DOMOTICZ: [13, 4, 3, 1]
20170401_11:36:51 - Request Modify IO form DOMOTICZ: [13, 4, 4, 1]
20170401_11:36:51 - Request Modify IO form DOMOTICZ: [13, 4, 5, 0]
20170401_11:36:52 - Request Modify IO form DOMOTICZ: [13, 4, 6, 0]
20170401_11:36:57 - Request Modify IO form DOMOTICZ: [13, 4, 7, 0]
20170401_11:37:07 - Request Modify IO form DOMOTICZ: [13, 4, 5, 0]
20170401_11:37:08 - Request Modify IO form DOMOTICZ: [13, 4, 6, 0]
20170401_11:37:08 - Request Modify IO form DOMOTICZ: [13, 4, 7, 0]
20170401_11:37:09 - Request Modify IO form DOMOTICZ: [13, 4, 1, 0]
20170401_11:37:10 - Request Modify IO form DOMOTICZ: [13, 4, 4, 1]
20170401_11:37:11 - Request Modify IO form DOMOTICZ: [13, 4, 9, 0]
20170401_11:37:12 - Request Modify IO form DOMOTICZ: [13, 4, 2, 0]
20170401_11:37:16 - ERROR KEY: board_address:4, def_io_type:Did, io:19
20170401_11:37:17 - Request Modify IO form DOMOTICZ: [13, 4, 3, 1]
20170401_11:37:17 - Request Modify IO form DOMOTICZ: [13, 4, 1, 0]
20170401_11:37:18 - Request Modify IO form DOMOTICZ: [13, 4, 4, 1]
20170401_11:37:19 - Request Modify IO form DOMOTICZ: [13, 4, 5, 0]
20170401_11:37:20 - Request Modify IO form DOMOTICZ: [13, 4, 6, 0]
20170401_11:37:21 - Request Modify IO form DOMOTICZ: [13, 4, 7, 0]
20170401_11:37:21 - Request Modify IO form DOMOTICZ: [13, 4, 2, 0]
20170401_11:37:22 - Request Modify IO form DOMOTICZ: [13, 4, 3, 1]
20170401_11:37:23 - Request Modify IO form DOMOTICZ: [13, 4, 9, 0]
20170401_11:37:24 - Request Modify IO form DOMOTICZ: [13, 4, 1, 0]
20170401_11:37:25 - Request Modify IO form DOMOTICZ: [13, 4, 4, 1]
20170401_11:37:25 - Request Modify IO form DOMOTICZ: [13, 4, 5, 0]
20170401_11:37:26 - Request Modify IO form DOMOTICZ: [13, 4, 6, 0]
20170401_11:37:27 - Request Modify IO form DOMOTICZ: [13, 4, 7, 0]
20170401_11:37:28 - Request Modify IO form DOMOTICZ: [13, 4, 2, 0]
20170401_11:37:29 - Request Modify IO form DOMOTICZ: [13, 4, 3, 1]
20170401_11:37:29 - Request Modify IO form DOMOTICZ: [13, 4, 9, 0]
20170401_11:37:30 - Request Modify IO form DOMOTICZ: [13, 4, 1, 0]
20170401_11:37:31 - Request Modify IO form DOMOTICZ: [13, 4, 4, 1]
20170401_11:37:32 - Request Modify IO form DOMOTICZ: [13, 4, 5, 0]
20170401_11:37:33 - Request Modify IO form DOMOTICZ: [13, 4, 6, 0]
20170401_11:37:33 - Request Modify IO form DOMOTICZ: [13, 4, 7, 0]
20170401_11:37:34 - Request Modify IO form DOMOTICZ: [13, 4, 4, 1]
20170401_11:37:35 - Request Modify IO form DOMOTICZ: [13, 4, 5, 0]
20170401_11:37:36 - Request Modify IO form DOMOTICZ: [13, 4, 6, 0]
20170401_11:37:37 - Request Modify IO form DOMOTICZ: [13, 4, 7, 0]
20170401_11:37:37 - Request Modify IO form DOMOTICZ: [13, 4, 1, 0]
20170401_11:37:38 - Request Modify IO form DOMOTICZ: [13, 4, 3, 1]
20170401_11:37:39 - Request Modify IO form DOMOTICZ: [13, 4, 9, 0]
20170401_11:37:40 - Request Modify IO form DOMOTICZ: [13, 4, 2, 0]
20170401_11:37:46 - Request Modify IO form DOMOTICZ: [13, 4, 1, 0]
20170401_11:37:47 - Request Modify IO form DOMOTICZ: [13, 4, 4, 1]
20170401_11:37:48 - Request Modify IO form DOMOTICZ: [13, 4, 5, 0]
20170401_11:37:49 - Request Modify IO form DOMOTICZ: [13, 4, 6, 0]
20170401_11:37:49 - Request Modify IO form DOMOTICZ: [13, 4, 7, 0]
20170401_11:37:50 - Request Modify IO form DOMOTICZ: [13, 4, 2, 0]
20170401_11:37:51 - Request Modify IO form DOMOTICZ: [13, 4, 3, 1]
20170401_11:37:52 - Request Modify IO form DOMOTICZ: [13, 4, 9, 0]
20170401_11:37:53 - Request Modify IO form DOMOTICZ: [13, 4, 1, 0]
20170401_11:37:53 - Request Modify IO form DOMOTICZ: [13, 4, 4, 1]
20170401_11:37:54 - Request Modify IO form DOMOTICZ: [13, 4, 5, 0]
20170401_11:37:55 - Request Modify IO form DOMOTICZ: [13, 4, 6, 0]
20170401_11:37:56 - Request Modify IO form DOMOTICZ: [13, 4, 7, 0]
20170401_11:37:57 - Request Modify IO form DOMOTICZ: [13, 4, 2, 0]
20170401_11:37:57 - Request Modify IO form DOMOTICZ: [13, 4, 3, 1]
20170401_11:37:58 - Request Modify IO form DOMOTICZ: [13, 4, 9, 0]
20170401_11:37:59 - Request Modify IO form DOMOTICZ: [13, 4, 1, 0]
